# O-CO2 state-resolved inelastic channels at energy index 2
# Generated by compute_inelastic_tables.py
ji,jf,sigma_cm2,delta_E_eV
21,23,4.3422130000e-16,0.0000000000e+00
21,25,1.8330200000e-16,0.0000000000e+00
21,27,1.1283120000e-16,0.0000000000e+00
21,29,8.3930300000e-17,0.0000000000e+00
21,31,6.6251900000e-17,0.0000000000e+00
21,33,5.9242570000e-17,0.0000000000e+00
21,35,5.0672630000e-17,0.0000000000e+00
21,37,4.1298300000e-17,0.0000000000e+00
21,39,3.3886730000e-17,0.0000000000e+00
21,41,2.9671470000e-17,0.0000000000e+00
21,43,2.6175470000e-17,0.0000000000e+00
21,45,2.0799300000e-17,0.0000000000e+00
21,47,1.7008830000e-17,0.0000000000e+00
21,49,1.4094030000e-17,0.0000000000e+00
21,51,9.9178670000e-18,0.0000000000e+00
21,53,7.3761900000e-18,0.0000000000e+00
21,55,4.6849590000e-18,0.0000000000e+00
22,0,4.1799470000e-18,0.0000000000e+00
22,2,2.1594230000e-17,0.0000000000e+00
22,4,3.8341170000e-17,0.0000000000e+00
22,6,5.6790400000e-17,0.0000000000e+00
22,8,8.2506730000e-17,0.0000000000e+00
22,10,9.3325900000e-17,0.0000000000e+00
22,12,9.9803870000e-17,0.0000000000e+00
22,14,1.1765670000e-16,0.0000000000e+00
22,16,1.3727130000e-16,0.0000000000e+00
22,18,2.0140000000e-16,0.0000000000e+00
22,20,4.3727400000e-16,0.0000000000e+00
22,24,4.0328300000e-16,0.0000000000e+00
22,26,1.7289770000e-16,0.0000000000e+00
22,28,1.0438910000e-16,0.0000000000e+00
22,30,7.6887100000e-17,0.0000000000e+00
22,32,6.1666670000e-17,0.0000000000e+00
22,34,5.4449770000e-17,0.0000000000e+00
22,36,4.8492930000e-17,0.0000000000e+00
22,38,3.8596700000e-17,0.0000000000e+00
22,40,3.0590500000e-17,0.0000000000e+00
22,42,2.7546430000e-17,0.0000000000e+00
22,44,2.4227930000e-17,0.0000000000e+00
22,46,1.8298500000e-17,0.0000000000e+00
22,48,1.5559230000e-17,0.0000000000e+00
22,50,1.1981430000e-17,0.0000000000e+00
22,52,8.6822620000e-18,0.0000000000e+00
22,54,6.4335510000e-18,0.0000000000e+00
23,1,1.2032000000e-17,0.0000000000e+00
23,3,2.7510500000e-17,0.0000000000e+00
23,5,4.3963270000e-17,0.0000000000e+00
23,7,6.3627030000e-17,0.0000000000e+00
23,9,8.2322000000e-17,0.0000000000e+00
23,11,8.7197530000e-17,0.0000000000e+00
23,13,9.4996330000e-17,0.0000000000e+00
23,15,1.0727510000e-16,0.0000000000e+00
23,17,1.2390570000e-16,0.0000000000e+00
23,19,1.9268030000e-16,0.0000000000e+00
23,21,4.1088270000e-16,0.0000000000e+00
23,25,3.8291500000e-16,0.0000000000e+00
23,27,1.5761870000e-16,0.0000000000e+00
23,29,9.5368800000e-17,0.0000000000e+00
23,31,7.2601630000e-17,0.0000000000e+00
23,33,5.7010200000e-17,0.0000000000e+00
23,35,5.0861500000e-17,0.0000000000e+00
23,37,4.4925830000e-17,0.0000000000e+00
23,39,3.5312400000e-17,0.0000000000e+00
23,41,2.8683000000e-17,0.0000000000e+00
23,43,2.5631330000e-17,0.0000000000e+00
23,45,2.1548000000e-17,0.0000000000e+00
23,47,1.7186500000e-17,0.0000000000e+00
23,49,1.4119700000e-17,0.0000000000e+00
23,51,9.9327070000e-18,0.0000000000e+00
23,53,7.6825280000e-18,0.0000000000e+00
23,55,4.6271260000e-18,0.0000000000e+00
24,0,3.9347270000e-18,0.0000000000e+00
24,2,1.8483000000e-17,0.0000000000e+00
24,4,3.2118100000e-17,0.0000000000e+00
24,6,5.1018700000e-17,0.0000000000e+00
24,8,6.7590530000e-17,0.0000000000e+00
24,10,7.6488770000e-17,0.0000000000e+00
24,12,8.6546600000e-17,0.0000000000e+00
24,14,8.9119000000e-17,0.0000000000e+00
24,16,9.6012500000e-17,0.0000000000e+00
24,18,1.1877970000e-16,0.0000000000e+00
24,20,1.8027830000e-16,0.0000000000e+00
24,22,3.8386730000e-16,0.0000000000e+00
24,26,3.5594570000e-16,0.0000000000e+00
24,28,1.4308500000e-16,0.0000000000e+00
24,30,9.0489970000e-17,0.0000000000e+00
24,32,6.8430130000e-17,0.0000000000e+00
24,34,5.3754430000e-17,0.0000000000e+00
24,36,4.7434900000e-17,0.0000000000e+00
24,38,4.1334670000e-17,0.0000000000e+00
24,40,3.3541370000e-17,0.0000000000e+00
24,42,2.7385100000e-17,0.0000000000e+00
24,44,2.3379030000e-17,0.0000000000e+00
24,46,1.9915800000e-17,0.0000000000e+00
24,48,1.6466200000e-17,0.0000000000e+00
24,50,1.2059380000e-17,0.0000000000e+00
24,52,8.5437370000e-18,0.0000000000e+00
24,54,6.2481850000e-18,0.0000000000e+00
25,1,1.0923790000e-17,0.0000000000e+00
25,3,2.2954600000e-17,0.0000000000e+00
25,5,3.8155670000e-17,0.0000000000e+00
25,7,5.5589070000e-17,0.0000000000e+00
25,9,6.7422230000e-17,0.0000000000e+00
25,11,7.3886470000e-17,0.0000000000e+00
25,13,8.1002430000e-17,0.0000000000e+00
25,15,8.1039170000e-17,0.0000000000e+00
25,17,9.0124170000e-17,0.0000000000e+00
25,19,1.1121640000e-16,0.0000000000e+00
25,21,1.6604330000e-16,0.0000000000e+00
25,23,3.6656370000e-16,0.0000000000e+00
25,27,3.3181300000e-16,0.0000000000e+00
25,29,1.3545070000e-16,0.0000000000e+00
25,31,8.4725870000e-17,0.0000000000e+00
25,33,6.4576270000e-17,0.0000000000e+00
25,35,5.0567130000e-17,0.0000000000e+00
25,37,4.3459570000e-17,0.0000000000e+00
25,39,3.8456930000e-17,0.0000000000e+00
25,41,3.1983500000e-17,0.0000000000e+00
25,43,2.5018930000e-17,0.0000000000e+00
25,45,2.1690230000e-17,0.0000000000e+00
25,47,1.8338370000e-17,0.0000000000e+00
25,49,1.4642230000e-17,0.0000000000e+00
25,51,9.9690570000e-18,0.0000000000e+00
25,53,7.4358200000e-18,0.0000000000e+00
25,55,4.6494840000e-18,0.0000000000e+00
26,0,3.4383000000e-18,0.0000000000e+00
26,2,1.5835330000e-17,0.0000000000e+00
26,4,2.7964530000e-17,0.0000000000e+00
26,6,4.3748300000e-17,0.0000000000e+00
26,8,5.8148870000e-17,0.0000000000e+00
26,10,6.5605530000e-17,0.0000000000e+00
26,12,7.1092000000e-17,0.0000000000e+00
26,14,7.4224870000e-17,0.0000000000e+00
26,16,7.5067870000e-17,0.0000000000e+00
26,18,8.4277970000e-17,0.0000000000e+00
26,20,1.0294250000e-16,0.0000000000e+00
26,22,1.5842170000e-16,0.0000000000e+00
26,24,3.4264000000e-16,0.0000000000e+00
26,28,3.1609800000e-16,0.0000000000e+00
26,30,1.2394030000e-16,0.0000000000e+00
26,32,7.9328400000e-17,0.0000000000e+00
26,34,6.1735270000e-17,0.0000000000e+00
26,36,4.7431230000e-17,0.0000000000e+00
26,38,3.9810570000e-17,0.0000000000e+00
26,40,3.6475670000e-17,0.0000000000e+00
26,42,2.9705500000e-17,0.0000000000e+00
26,44,2.3590870000e-17,0.0000000000e+00
26,46,2.0050830000e-17,0.0000000000e+00
26,48,1.6579700000e-17,0.0000000000e+00
26,50,1.3096510000e-17,0.0000000000e+00
26,52,8.8947700000e-18,0.0000000000e+00
26,54,6.3797150000e-18,0.0000000000e+00
27,1,8.7692430000e-18,0.0000000000e+00
27,3,2.0519600000e-17,0.0000000000e+00
27,5,3.3014400000e-17,0.0000000000e+00
27,7,4.6790730000e-17,0.0000000000e+00
27,9,6.1009930000e-17,0.0000000000e+00
27,11,6.1503430000e-17,0.0000000000e+00
27,13,6.5546030000e-17,0.0000000000e+00
27,15,6.8908400000e-17,0.0000000000e+00
27,17,6.9729270000e-17,0.0000000000e+00
27,19,7.8498200000e-17,0.0000000000e+00
27,21,9.8922730000e-17,0.0000000000e+00
27,23,1.4603800000e-16,0.0000000000e+00
27,25,3.2114830000e-16,0.0000000000e+00
27,29,2.9196370000e-16,0.0000000000e+00
27,31,1.1290460000e-16,0.0000000000e+00
27,33,7.6412770000e-17,0.0000000000e+00
27,35,5.8092130000e-17,0.0000000000e+00
27,37,4.4496730000e-17,0.0000000000e+00
27,39,3.7305800000e-17,0.0000000000e+00
27,41,3.3905300000e-17,0.0000000000e+00
27,43,2.7971530000e-17,0.0000000000e+00
27,45,2.2495700000e-17,0.0000000000e+00
27,47,1.7771270000e-17,0.0000000000e+00
27,49,1.5318000000e-17,0.0000000000e+00
27,51,1.1096900000e-17,0.0000000000e+00
27,53,7.8666710000e-18,0.0000000000e+00
27,55,4.5886160000e-18,0.0000000000e+00
28,0,2.4764600000e-18,0.0000000000e+00
28,2,1.3678530000e-17,0.0000000000e+00
28,4,2.5657230000e-17,0.0000000000e+00
28,6,3.5786630000e-17,0.0000000000e+00
28,8,5.1951100000e-17,0.0000000000e+00
28,10,5.8505230000e-17,0.0000000000e+00
28,12,5.7961470000e-17,0.0000000000e+00
28,14,6.0371830000e-17,0.0000000000e+00
28,16,6.3046770000e-17,0.0000000000e+00
28,18,6.6396870000e-17,0.0000000000e+00
28,20,7.6038470000e-17,0.0000000000e+00
28,22,9.3072130000e-17,0.0000000000e+00
28,24,1.3402540000e-16,0.0000000000e+00
28,26,3.0758200000e-16,0.0000000000e+00
28,30,2.6795900000e-16,0.0000000000e+00
28,32,1.0777720000e-16,0.0000000000e+00
28,34,7.1572070000e-17,0.0000000000e+00
28,36,5.5636330000e-17,0.0000000000e+00
28,38,4.3053300000e-17,0.0000000000e+00
28,40,3.5171870000e-17,0.0000000000e+00
28,42,3.1868030000e-17,0.0000000000e+00
28,44,2.6827130000e-17,0.0000000000e+00
28,46,2.0572930000e-17,0.0000000000e+00
28,48,1.6744370000e-17,0.0000000000e+00
28,50,1.3699470000e-17,0.0000000000e+00
28,52,9.3811130000e-18,0.0000000000e+00
28,54,6.5952110000e-18,0.0000000000e+00
29,1,7.4396930000e-18,0.0000000000e+00
29,3,1.8607230000e-17,0.0000000000e+00
29,5,2.8731900000e-17,0.0000000000e+00
29,7,3.9596030000e-17,0.0000000000e+00
29,9,5.4804300000e-17,0.0000000000e+00
29,11,5.3312200000e-17,0.0000000000e+00
29,13,5.4538300000e-17,0.0000000000e+00
29,15,5.5060270000e-17,0.0000000000e+00
29,17,5.9994530000e-17,0.0000000000e+00
29,19,6.3401230000e-17,0.0000000000e+00
29,21,7.1983930000e-17,0.0000000000e+00
29,23,8.6440430000e-17,0.0000000000e+00
29,25,1.2824600000e-16,0.0000000000e+00
29,27,2.8561400000e-16,0.0000000000e+00
29,31,2.5263830000e-16,0.0000000000e+00
29,33,9.8509670000e-17,0.0000000000e+00
29,35,6.7709470000e-17,0.0000000000e+00
29,37,5.4866500000e-17,0.0000000000e+00
29,39,4.0783130000e-17,0.0000000000e+00
29,41,3.3342470000e-17,0.0000000000e+00
29,43,2.9840370000e-17,0.0000000000e+00
29,45,2.4975570000e-17,0.0000000000e+00
29,47,1.8943330000e-17,0.0000000000e+00
29,49,1.5456800000e-17,0.0000000000e+00
29,51,1.1539630000e-17,0.0000000000e+00
29,53,8.3787700000e-18,0.0000000000e+00
29,55,4.8089600000e-18,0.0000000000e+00
30,0,2.7617070000e-18,0.0000000000e+00
30,2,1.1865170000e-17,0.0000000000e+00
30,4,2.2454500000e-17,0.0000000000e+00
30,6,3.1625530000e-17,0.0000000000e+00
30,8,4.4341700000e-17,0.0000000000e+00
30,10,5.1473730000e-17,0.0000000000e+00
30,12,5.1276770000e-17,0.0000000000e+00
30,14,4.9415730000e-17,0.0000000000e+00
30,16,5.1733600000e-17,0.0000000000e+00
30,18,5.8746870000e-17,0.0000000000e+00
30,20,5.9582670000e-17,0.0000000000e+00
30,22,6.7419130000e-17,0.0000000000e+00
30,24,8.3360200000e-17,0.0000000000e+00
30,26,1.1860900000e-16,0.0000000000e+00
30,28,2.6353230000e-16,0.0000000000e+00
30,32,2.3150200000e-16,0.0000000000e+00
30,34,9.1170330000e-17,0.0000000000e+00
30,36,6.6699270000e-17,0.0000000000e+00
30,38,5.2127770000e-17,0.0000000000e+00
30,40,3.8938900000e-17,0.0000000000e+00
30,42,3.2277130000e-17,0.0000000000e+00
30,44,2.7584330000e-17,0.0000000000e+00
30,46,2.3855630000e-17,0.0000000000e+00
30,48,1.7646930000e-17,0.0000000000e+00
30,50,1.4364130000e-17,0.0000000000e+00
30,52,1.0049300000e-17,0.0000000000e+00
30,54,7.0173560000e-18,0.0000000000e+00
31,1,7.5198870000e-18,0.0000000000e+00
31,3,1.5209630000e-17,0.0000000000e+00
31,5,2.5570170000e-17,0.0000000000e+00
31,7,3.5690430000e-17,0.0000000000e+00
31,9,4.5968230000e-17,0.0000000000e+00
31,11,4.7587030000e-17,0.0000000000e+00
31,13,4.8140730000e-17,0.0000000000e+00
31,15,4.5231370000e-17,0.0000000000e+00
31,17,5.0033070000e-17,0.0000000000e+00
31,19,5.5073730000e-17,0.0000000000e+00
31,21,5.6184270000e-17,0.0000000000e+00
31,23,6.5066200000e-17,0.0000000000e+00
31,25,7.9319270000e-17,0.0000000000e+00
31,27,1.0921000000e-16,0.0000000000e+00
31,29,2.4980370000e-16,0.0000000000e+00
31,33,2.1135830000e-16,0.0000000000e+00
31,35,8.9129170000e-17,0.0000000000e+00
31,37,6.1834600000e-17,0.0000000000e+00
31,39,4.9757200000e-17,0.0000000000e+00
31,41,3.8344430000e-17,0.0000000000e+00
31,43,3.0545300000e-17,0.0000000000e+00
31,45,2.6223730000e-17,0.0000000000e+00
31,47,2.1875600000e-17,0.0000000000e+00
31,49,1.6841200000e-17,0.0000000000e+00
31,51,1.2709630000e-17,0.0000000000e+00
31,53,8.5941660000e-18,0.0000000000e+00
31,55,4.8499990000e-18,0.0000000000e+00
32,0,2.5347970000e-18,0.0000000000e+00
32,2,1.0468640000e-17,0.0000000000e+00
32,4,1.8699230000e-17,0.0000000000e+00
32,6,2.9175230000e-17,0.0000000000e+00
32,8,3.9070130000e-17,0.0000000000e+00
32,10,4.4404230000e-17,0.0000000000e+00
32,12,4.5881030000e-17,0.0000000000e+00
32,14,4.2843930000e-17,0.0000000000e+00
32,16,4.2756170000e-17,0.0000000000e+00
32,18,4.8393700000e-17,0.0000000000e+00
32,20,5.2160400000e-17,0.0000000000e+00
32,22,5.3758870000e-17,0.0000000000e+00
32,24,6.2672330000e-17,0.0000000000e+00
32,26,7.5474970000e-17,0.0000000000e+00
32,28,1.0538090000e-16,0.0000000000e+00
32,30,2.3015730000e-16,0.0000000000e+00
32,34,1.9922330000e-16,0.0000000000e+00
32,36,8.2287330000e-17,0.0000000000e+00
32,38,5.8530270000e-17,0.0000000000e+00
32,40,4.9960630000e-17,0.0000000000e+00
32,42,3.7366770000e-17,0.0000000000e+00
32,44,2.9106930000e-17,0.0000000000e+00
32,46,2.4915000000e-17,0.0000000000e+00
32,48,2.0092100000e-17,0.0000000000e+00
32,50,1.6202500000e-17,0.0000000000e+00
32,52,1.0817400000e-17,0.0000000000e+00
32,54,7.2019600000e-18,0.0000000000e+00
33,1,6.3063800000e-18,0.0000000000e+00
33,3,1.3533630000e-17,0.0000000000e+00
33,5,2.2475700000e-17,0.0000000000e+00
33,7,3.2206130000e-17,0.0000000000e+00
33,9,4.1111300000e-17,0.0000000000e+00
33,11,4.1604670000e-17,0.0000000000e+00
33,13,4.2362900000e-17,0.0000000000e+00
33,15,3.8652800000e-17,0.0000000000e+00
33,17,4.0646970000e-17,0.0000000000e+00
33,19,4.6719370000e-17,0.0000000000e+00
33,21,5.0227970000e-17,0.0000000000e+00
33,23,5.1080800000e-17,0.0000000000e+00
33,25,6.0440930000e-17,0.0000000000e+00
33,27,7.3894500000e-17,0.0000000000e+00
33,29,9.7381130000e-17,0.0000000000e+00
33,31,2.1130730000e-16,0.0000000000e+00
33,35,1.8114770000e-16,0.0000000000e+00
33,37,7.7238830000e-17,0.0000000000e+00
33,39,5.9276830000e-17,0.0000000000e+00
33,41,4.7553330000e-17,0.0000000000e+00
33,43,3.6090830000e-17,0.0000000000e+00
33,45,2.7829070000e-17,0.0000000000e+00
33,47,2.2997900000e-17,0.0000000000e+00
33,49,1.8699600000e-17,0.0000000000e+00
33,51,1.4572290000e-17,0.0000000000e+00
33,53,9.5604330000e-18,0.0000000000e+00
33,55,5.0317950000e-18,0.0000000000e+00
34,0,1.9058270000e-18,0.0000000000e+00
34,2,9.6053130000e-18,0.0000000000e+00
34,4,1.7143370000e-17,0.0000000000e+00
34,6,2.5443000000e-17,0.0000000000e+00
34,8,3.4741070000e-17,0.0000000000e+00
34,10,4.1084570000e-17,0.0000000000e+00
34,12,3.8330570000e-17,0.0000000000e+00
34,14,3.7918330000e-17,0.0000000000e+00
34,16,3.6862300000e-17,0.0000000000e+00
34,18,3.9680970000e-17,0.0000000000e+00
34,20,4.5080770000e-17,0.0000000000e+00
34,22,4.7730100000e-17,0.0000000000e+00
34,24,4.9503830000e-17,0.0000000000e+00
34,26,5.9061430000e-17,0.0000000000e+00
34,28,7.0368070000e-17,0.0000000000e+00
34,30,9.1142370000e-17,0.0000000000e+00
34,32,2.0032570000e-16,0.0000000000e+00
34,36,1.6523200000e-16,0.0000000000e+00
34,38,7.9049570000e-17,0.0000000000e+00
34,40,5.6620700000e-17,0.0000000000e+00
34,42,4.4873300000e-17,0.0000000000e+00
34,44,3.5664570000e-17,0.0000000000e+00
34,46,2.7076330000e-17,0.0000000000e+00
34,48,2.1329230000e-17,0.0000000000e+00
34,50,1.7957970000e-17,0.0000000000e+00
34,52,1.2612510000e-17,0.0000000000e+00
34,54,7.9049780000e-18,0.0000000000e+00
35,1,5.3096200000e-18,0.0000000000e+00
35,3,1.3097730000e-17,0.0000000000e+00
35,5,2.0042170000e-17,0.0000000000e+00
35,7,2.7483430000e-17,0.0000000000e+00
35,9,3.7491900000e-17,0.0000000000e+00
35,11,3.7794770000e-17,0.0000000000e+00
35,13,3.5005430000e-17,0.0000000000e+00
35,15,3.5329270000e-17,0.0000000000e+00
35,17,3.5551830000e-17,0.0000000000e+00
35,19,3.7901000000e-17,0.0000000000e+00
35,21,4.3459000000e-17,0.0000000000e+00
35,23,4.6098700000e-17,0.0000000000e+00
35,25,4.7876330000e-17,0.0000000000e+00
35,27,5.6827400000e-17,0.0000000000e+00
35,29,6.7707830000e-17,0.0000000000e+00
35,31,9.0138570000e-17,0.0000000000e+00
35,33,1.8324270000e-16,0.0000000000e+00
35,37,1.5772200000e-16,0.0000000000e+00
35,39,7.5797130000e-17,0.0000000000e+00
35,41,5.3052100000e-17,0.0000000000e+00
35,43,4.5217430000e-17,0.0000000000e+00
35,45,3.4180500000e-17,0.0000000000e+00
35,47,2.5919230000e-17,0.0000000000e+00
35,49,1.9806330000e-17,0.0000000000e+00
35,51,1.6539700000e-17,0.0000000000e+00
35,53,1.0621160000e-17,0.0000000000e+00
35,55,5.3683150000e-18,0.0000000000e+00
36,0,1.5260970000e-18,0.0000000000e+00
36,2,8.9011270000e-18,0.0000000000e+00
36,4,1.5970070000e-17,0.0000000000e+00
36,6,2.2195100000e-17,0.0000000000e+00
36,8,3.0732630000e-17,0.0000000000e+00
36,10,3.7596330000e-17,0.0000000000e+00
36,12,3.4185530000e-17,0.0000000000e+00
36,14,3.1991370000e-17,0.0000000000e+00
36,16,3.4459630000e-17,0.0000000000e+00
36,18,3.3749330000e-17,0.0000000000e+00
36,20,3.6024730000e-17,0.0000000000e+00
36,22,4.3270230000e-17,0.0000000000e+00
36,24,4.4466970000e-17,0.0000000000e+00
36,26,4.6190170000e-17,0.0000000000e+00
36,28,5.5680700000e-17,0.0000000000e+00
36,30,6.7873770000e-17,0.0000000000e+00
36,32,8.4225570000e-17,0.0000000000e+00
36,34,1.6819330000e-16,0.0000000000e+00
36,38,1.4609530000e-16,0.0000000000e+00
36,40,7.2155970000e-17,0.0000000000e+00
36,42,5.4129970000e-17,0.0000000000e+00
36,44,4.4216730000e-17,0.0000000000e+00
36,46,3.3054000000e-17,0.0000000000e+00
36,48,2.4317630000e-17,0.0000000000e+00
36,50,1.9205100000e-17,0.0000000000e+00
36,52,1.4177260000e-17,0.0000000000e+00
36,54,8.6849710000e-18,0.0000000000e+00
37,1,4.7650700000e-18,0.0000000000e+00
37,3,1.1831900000e-17,0.0000000000e+00
37,5,1.8279730000e-17,0.0000000000e+00
37,7,2.4957130000e-17,0.0000000000e+00
37,9,3.3537570000e-17,0.0000000000e+00
37,11,3.4394470000e-17,0.0000000000e+00
37,13,3.1546870000e-17,0.0000000000e+00
37,15,3.0054330000e-17,0.0000000000e+00
37,17,3.3368630000e-17,0.0000000000e+00
37,19,3.1975430000e-17,0.0000000000e+00
37,21,3.6293170000e-17,0.0000000000e+00
37,23,4.1723600000e-17,0.0000000000e+00
37,25,4.2162300000e-17,0.0000000000e+00
37,27,4.4602030000e-17,0.0000000000e+00
37,29,5.6218970000e-17,0.0000000000e+00
37,31,6.4077800000e-17,0.0000000000e+00
37,33,8.0060130000e-17,0.0000000000e+00
37,35,1.6161330000e-16,0.0000000000e+00
37,39,1.3490300000e-16,0.0000000000e+00
37,41,7.4731030000e-17,0.0000000000e+00
37,43,5.2486200000e-17,0.0000000000e+00
37,45,4.1384030000e-17,0.0000000000e+00
37,47,3.1979730000e-17,0.0000000000e+00
37,49,2.2890500000e-17,0.0000000000e+00
37,51,1.8490130000e-17,0.0000000000e+00
37,53,1.1669200000e-17,0.0000000000e+00
37,55,5.5945530000e-18,0.0000000000e+00
38,0,1.6098070000e-18,0.0000000000e+00
38,2,7.7683830000e-18,0.0000000000e+00
38,4,1.4332730000e-17,0.0000000000e+00
38,6,2.1173900000e-17,0.0000000000e+00
38,8,2.8015570000e-17,0.0000000000e+00
38,10,3.3299330000e-17,0.0000000000e+00
38,12,3.1660370000e-17,0.0000000000e+00
38,14,2.8725230000e-17,0.0000000000e+00
38,16,2.9763970000e-17,0.0000000000e+00
38,18,3.1888900000e-17,0.0000000000e+00
38,20,3.2045770000e-17,0.0000000000e+00
38,22,3.5538870000e-17,0.0000000000e+00
38,24,3.9984930000e-17,0.0000000000e+00
38,26,4.0006130000e-17,0.0000000000e+00
38,28,4.4462700000e-17,0.0000000000e+00
38,30,5.4738500000e-17,0.0000000000e+00
38,32,6.1820730000e-17,0.0000000000e+00
38,34,8.3034170000e-17,0.0000000000e+00
38,36,1.5075770000e-16,0.0000000000e+00
38,40,1.3292530000e-16,0.0000000000e+00
38,42,7.3175270000e-17,0.0000000000e+00
38,44,5.0504830000e-17,0.0000000000e+00
38,46,3.9573630000e-17,0.0000000000e+00
38,48,3.0939100000e-17,0.0000000000e+00
38,50,2.2528870000e-17,0.0000000000e+00
38,52,1.6275360000e-17,0.0000000000e+00
38,54,9.0369930000e-18,0.0000000000e+00
39,1,4.7051430000e-18,0.0000000000e+00
39,3,1.0227920000e-17,0.0000000000e+00
39,5,1.7273730000e-17,0.0000000000e+00
39,7,2.4148230000e-17,0.0000000000e+00
39,9,2.9639030000e-17,0.0000000000e+00
39,11,3.1246070000e-17,0.0000000000e+00
39,13,2.9684170000e-17,0.0000000000e+00
39,15,2.6719970000e-17,0.0000000000e+00
39,17,2.9410200000e-17,0.0000000000e+00
39,19,3.1264570000e-17,0.0000000000e+00
39,21,3.0963300000e-17,0.0000000000e+00
39,23,3.4098700000e-17,0.0000000000e+00
39,25,3.8791600000e-17,0.0000000000e+00
39,27,3.8880070000e-17,0.0000000000e+00
39,29,4.3449070000e-17,0.0000000000e+00
39,31,5.3611300000e-17,0.0000000000e+00
39,33,6.3883700000e-17,0.0000000000e+00
39,35,8.0753900000e-17,0.0000000000e+00
39,37,1.4026400000e-16,0.0000000000e+00
39,41,1.2757900000e-16,0.0000000000e+00
39,43,6.9522730000e-17,0.0000000000e+00
39,45,4.9449300000e-17,0.0000000000e+00
39,47,3.8472770000e-17,0.0000000000e+00
39,49,2.8872470000e-17,0.0000000000e+00
39,51,2.1839570000e-17,0.0000000000e+00
39,53,1.3373950000e-17,0.0000000000e+00
39,55,5.8639850000e-18,0.0000000000e+00
40,0,1.6235770000e-18,0.0000000000e+00
40,2,7.1705670000e-18,0.0000000000e+00
40,4,1.3112830000e-17,0.0000000000e+00
40,6,2.0191400000e-17,0.0000000000e+00
40,8,2.6556630000e-17,0.0000000000e+00
40,10,2.9776870000e-17,0.0000000000e+00
40,12,2.9509570000e-17,0.0000000000e+00
40,14,2.7230730000e-17,0.0000000000e+00
40,16,2.6655100000e-17,0.0000000000e+00
40,18,2.8716300000e-17,0.0000000000e+00
40,20,3.0143130000e-17,0.0000000000e+00
40,22,2.9527130000e-17,0.0000000000e+00
40,24,3.4012900000e-17,0.0000000000e+00
40,26,3.8424800000e-17,0.0000000000e+00
40,28,3.8077270000e-17,0.0000000000e+00
40,30,4.2863600000e-17,0.0000000000e+00
40,32,5.5317500000e-17,0.0000000000e+00
40,34,6.2346730000e-17,0.0000000000e+00
40,36,7.8054130000e-17,0.0000000000e+00
40,38,1.3934430000e-16,0.0000000000e+00
40,42,1.2216400000e-16,0.0000000000e+00
40,44,6.9184100000e-17,0.0000000000e+00
40,46,4.8104830000e-17,0.0000000000e+00
40,48,3.6654070000e-17,0.0000000000e+00
40,50,2.7352570000e-17,0.0000000000e+00
40,52,2.0031400000e-17,0.0000000000e+00
40,54,1.0507980000e-17,0.0000000000e+00
41,1,4.3351870000e-18,0.0000000000e+00
41,3,9.9076400000e-18,0.0000000000e+00
41,5,1.5954470000e-17,0.0000000000e+00
41,7,2.2734770000e-17,0.0000000000e+00
41,9,2.8505070000e-17,0.0000000000e+00
41,11,2.8630030000e-17,0.0000000000e+00
41,13,2.7090100000e-17,0.0000000000e+00
41,15,2.5657270000e-17,0.0000000000e+00
41,17,2.6456600000e-17,0.0000000000e+00
41,19,2.7610430000e-17,0.0000000000e+00
41,21,2.8676630000e-17,0.0000000000e+00
41,23,2.9295970000e-17,0.0000000000e+00
41,25,3.4124170000e-17,0.0000000000e+00
41,27,3.7375870000e-17,0.0000000000e+00
41,29,3.7572570000e-17,0.0000000000e+00
41,31,4.3699470000e-17,0.0000000000e+00
41,33,5.4207470000e-17,0.0000000000e+00
41,35,5.9784130000e-17,0.0000000000e+00
41,37,8.2186100000e-17,0.0000000000e+00
41,39,1.3494300000e-16,0.0000000000e+00
41,43,1.1901970000e-16,0.0000000000e+00
41,45,6.9027730000e-17,0.0000000000e+00
41,47,4.5491030000e-17,0.0000000000e+00
41,49,3.4385170000e-17,0.0000000000e+00
41,51,2.7222530000e-17,0.0000000000e+00
41,53,1.6534680000e-17,0.0000000000e+00
41,55,6.4954680000e-18,0.0000000000e+00
42,0,1.3555630000e-18,0.0000000000e+00
42,2,6.9393300000e-18,0.0000000000e+00
42,4,1.2950400000e-17,0.0000000000e+00
42,6,1.8369630000e-17,0.0000000000e+00
42,8,2.5346600000e-17,0.0000000000e+00
42,10,2.9660230000e-17,0.0000000000e+00
42,12,2.5567870000e-17,0.0000000000e+00
42,14,2.5093430000e-17,0.0000000000e+00
42,16,2.5511370000e-17,0.0000000000e+00
42,18,2.5165500000e-17,0.0000000000e+00
42,20,2.7086500000e-17,0.0000000000e+00
42,22,2.8403730000e-17,0.0000000000e+00
42,24,2.9665600000e-17,0.0000000000e+00
42,26,3.3428870000e-17,0.0000000000e+00
42,28,3.6855430000e-17,0.0000000000e+00
42,30,3.7955600000e-17,0.0000000000e+00
42,32,4.4197330000e-17,0.0000000000e+00
42,34,5.2784030000e-17,0.0000000000e+00
42,36,6.2551470000e-17,0.0000000000e+00
42,38,8.1944800000e-17,0.0000000000e+00
42,40,1.3050270000e-16,0.0000000000e+00
42,44,1.1605400000e-16,0.0000000000e+00
42,46,6.7038670000e-17,0.0000000000e+00
